,종목명,종목코드,기업코드,날짜,분기,유동자산,부채총계,청산가치,weighted_avg,주식_종가,증감
1843,퓨쳐켐,220100,1053540,2021.06.21,2021년 1분기 보고서,41113856159,3527457796,37586398363,0.004482879636454047,14000,-0.2
1845,현대무벡스,319400,1358463,2021.06.21,2021년 1분기 보고서,176022209675,51747917984,124274291691,-0.000700745391795655,5190,0.1394072447859495
1847,케이씨티시,009070,103042,2021.06.21,2021년 1분기 보고서,84872146215,194085570923,-109213424708,0.004489957372397118,7850,0.2208398133748056
1849,프리시젼바이오,335810,1137295,2021.06.21,2021년 1분기 보고서,21787568950,4491218460,17296350490,0.0015541461769178787,15900,0.052980132450331126
1851,전방,000950,147222,2021.06.21,2021년 1분기 보고서,225801770150,235429229235,-9627459085,0.002938260532471597,40000,0.024327784891165175
1853,세원이앤씨,091090,585219,2021.06.21,2021년 1분기 보고서,93105894456,146123901262,-53018006806,0.004655897017711804,1925,0.032171581769437
1855,광주신세계,037710,220561,2021.06.21,2021년 1분기 보고서,162088908225,97451861691,64637046534,0.0002534831541098921,194000,0.14454277286135694
1857,엔에프씨,265740,1217829,2021.06.21,2021년 1분기 보고서,32993779211,27231822326,5761956885,0.0031619575171009198,15500,-0.12921348314606743
1859,LIG넥스원,079550,503668,2021.06.21,2021년 1분기 보고서,1539610518978,1917530743580,-377920224602,-0.0005917320414093291,42650,0.062266500622665005
1861,SK머티리얼즈,036490,110051,2021.06.21,2021년 1분기 보고서,190770559524,851962504225,-661191944701,-0.0021014802194089864,321900,0.03504823151125402
1863,와이더플래닛,321820,1116502,2021.06.21,2021년 1분기 보고서,17439343915,6214547716,11224796199,-0.010007976937586911,23650,-0.054
1865,자안코스메틱,219550,1089378,2021.06.21,2021년 1분기 보고서,24228507057,8237597419,15990909638,-0.01258448796792105,7900,6.939698492462312
1867,지티지웰니스,219750,1031229,2021.06.21,2021년 1분기 보고서,28365160727,42055886545,-13690725818,0.005987196032862273,4925,-0.18996710526315788
1869,현대에너지솔루션,322000,1199550,2021.06.21,2021년 1분기 보고서,362341615259,188364649753,173976965506,-0.0007836941274639364,31800,-0.11420612813370473
1871,드림텍,192650,415646,2021.06.21,2021년 1분기 보고서,99592059537,98600285403,991774134,-0.0039462455521733,11300,0.1945031712473573
1873,동일제강,002690,118451,2021.06.21,2021년 1분기 보고서,84967679406,22949871304,62017808102,0.003939894925889633,4610,0.3823088455772114
1875,율촌화학,008730,145260,2021.06.21,2021년 1분기 보고서,205588437565,265215170941,-59626733376,0.0007303411181694772,22000,0.08108108108108109
1877,SG글로벌,001380,152039,2021.06.21,2021년 1분기 보고서,46827504516,60536221411,-13708716895,-0.014892198730903508,4050,0.265625
1879,블루베리 NFT,044480,173449,2021.06.21,2021년 1분기 보고서,15944233493,18870720271,-2926486778,-0.00265567314521841,3075,0.11010830324909747
1881,동성케미컬,102260,679314,2021.06.21,2021년 1분기 보고서,83808845719,136165321127,-52356475408,0.003284771513305911,6210,0.07439446366782007
1883,케이엠더블유,032500,226352,2021.06.21,2021년 1분기 보고서,205711954532,98907800783,106804153749,-0.007297581944766917,57000,-0.11901081916537867
1885,삼표시멘트,038500,239639,2021.06.21,2021년 1분기 보고서,180122774738,539647487967,-359524713229,-0.007637674163315202,5850,0.012110726643598616
1887,투비소프트,079970,596260,2021.06.21,2021년 1분기 보고서,19913158767,14515268073,5397890694,-0.0238633501211369,2810,0.17573221757322174
1889,폴라리스웍스,123010,615723,2021.06.21,2021년 1분기 보고서,20440637555,19302190154,1138447401,0.003438302412484585,1895,-0.15022421524663676
1891,원익피앤이,131390,785475,2021.06.21,2021년 1분기 보고서,124308885164,66333853951,57975031213,-0.005580847990076543,21950,0.05275779376498801
1893,대창단조,015230,112679,2021.06.21,2021년 1분기 보고서,125002848975,26532292266,98470556709,0.0006363211050687482,8630,0.03975903614457831
1895,원익큐브,014190,128175,2021.06.21,2021년 1분기 보고서,107044496645,55375128659,51669367986,0.006150806759456821,5010,0.08090614886731391
1897,골드앤에스,035290,249502,2021.06.21,2021년 1분기 보고서,12826270527,10340154365,2486116162,0.001724564937423634,1305,0.0
1899,현대이지웰,090850,656951,2021.06.21,2021년 1분기 보고서,129637156472,79739209374,49897947098,-0.0014942202804435751,11700,0.27729257641921395
1901,KH E&T,226360,1097906,2021.06.21,2021년 1분기 보고서,150350754714,-10735620204,161086374918,0.00987652615075397,2240,0.011286681715575621
1903,계룡건설산업,013580,102432,2021.06.21,2021년 1분기 보고서,1086449161681,1178150092009,-91700930328,0.0035918508377327817,35250,0.11198738170347003
1905,피엔케이피부임상연구센타,347740,1290381,2021.06.21,2021년 1분기 보고서,44049301602,4034219269,40015082333,-0.0008236163111999802,23700,0.0821917808219178
1907,광림,014200,103635,2021.06.21,2021년 1분기 보고서,59133664553,91425675588,-32292011035,0.01104926631141176,3825,1.25
1909,사조산업,007160,124799,2021.06.21,2021년 1분기 보고서,188675592668,251548897613,-62873304945,0.0032299276726314905,62900,0.26178535606820463
1911,현대사료,016790,164618,2021.06.21,2021년 1분기 보고서,73929148536,37855343147,36073805389,-0.0029829807708038948,18500,0.15987460815047022
1913,코맥스,036690,268118,2021.06.21,2021년 1분기 보고서,69726430612,40699150272,29027280340,-0.01769960347849436,9340,0.5911413969335605
1915,MP그룹,065150,390860,2021.06.21,2021년 1분기 보고서,45509666923,19153668178,26355998745,-0.001737930924033545,999,0.11620111731843576
1917,바이브컴퍼니,301300,403793,2021.06.21,2021년 1분기 보고서,17526858528,20781493507,-3254634979,0.0017503494234640006,29950,0.06017699115044248
1919,하이로닉,149980,977641,2021.06.21,2021년 1분기 보고서,27885213820,3179555622,24705658198,-0.007423908975790341,7010,0.188135593220339
1921,수젠텍,253840,1063954,2021.06.21,2021년 1분기 보고서,22596506632,7647483000,14949023632,-0.013983344989165916,21200,0.447098976109215
1923,센트럴바이오,051980,347716,2021.06.21,2021년 1분기 보고서,48924817001,29539320204,19385496797,0.00463649214686514,1945,-0.3127208480565371
1925,쌍용씨앤이,003410,138224,2021.06.21,2021년 1분기 보고서,614949297333,1306075186572,-691125889239,-0.00020278353176722308,8190,0.06640625
1927,현대코퍼레이션,011760,164812,2021.06.21,2021년 1분기 보고서,623066253693,657158606849,-34092353156,0.006408421216631842,20100,0.028132992327365727
1929,삼성SDI,006400,126362,2021.06.21,2021년 1분기 보고서,3717566650244,4394642030844,-677075380600,-0.00915889540267657,681000,0.031818181818181815
1931,이노인스트루먼트,215790,1065679,2021.06.21,2021년 1분기 보고서,12498979862,3779659716,8719320146,-0.0030149426791550556,2400,0.06904231625835189
1933,한국테크놀로지,053590,355548,2021.06.21,2021년 1분기 보고서,21610680083,30068605921,-8457925838,0.0020518035139279987,1595,0.36909871244635195
1935,파세코,037070,238153,2021.06.21,2021년 1분기 보고서,55911129892,37463680813,18447449079,0.004395953803049269,20200,-0.14947368421052631
1937,오리엔트정공,065500,300405,2021.06.21,2021년 1분기 보고서,15015492650,36277397554,-21261904904,-0.006570320138169104,1145,-0.01293103448275862
1939,동서,026960,144395,2021.06.21,2021년 1분기 보고서,730135194493,122103923635,608031270858,0.001766342593988606,30300,-0.051643192488262914
1941,한일홀딩스,003300,162993,2021.06.21,2021년 1분기 보고서,367789656427,500260250822,-132470594395,0.007126987114637967,13450,0.054901960784313725
1943,코데즈컴바인,047770,329093,2021.06.21,2021년 1분기 보고서,18572617910,6009150332,12563467578,-0.0006859268568856312,2920,0.168
1945,형지I&C,011080,142713,2021.06.21,2021년 1분기 보고서,34723950972,34118828744,605122228,-0.008523514645830598,1885,0.05898876404494382
1947,현대에버다임,041440,228536,2021.06.21,2021년 1분기 보고서,160650398783,61498982825,99151415958,0.0003252096919827322,6900,0.11290322580645161
1949,자안바이오,221610,493431,2021.06.21,2021년 1분기 보고서,21442140385,75115450440,-53673310055,0.0014728106355572214,12100,32.798882681564244
1951,DRB동일,004840,118266,2021.06.21,2021년 1분기 보고서,100863517906,100855956408,7561498,0.0024619271173416443,7990,0.1819526627218935
1953,KTis,058860,372873,2021.06.21,2021년 1분기 보고서,176711053430,123171496884,53539556546,0.0033786085166330883,3150,0.04477611940298507
1955,일신석재,007110,146296,2021.06.21,2021년 1분기 보고서,41444558038,40782114350,662443688,-0.03353120845039171,2840,0.5187165775401069
1957,디엔에프,092070,569691,2021.06.21,2021년 1분기 보고서,42274475576,12395448788,29879026788,-0.0010234669511025123,23100,0.04054054054054054
1959,TYM,002900,117230,2021.06.21,2021년 1분기 보고서,252709517047,271918377638,-19208860591,-0.011613256022335696,2010,0.1893491124260355
1961,피에이치에이,043370,155151,2021.06.21,2021년 1분기 보고서,300201728500,208865606416,91336122084,0.003910511801163418,11900,0.14423076923076922
1963,수성이노베이션,084180,243979,2021.06.21,2021년 1분기 보고서,36779080908,11254934500,25524146408,0.004340917124859466,2835,0.2945205479452055
1965,SUN&L,002820,132211,2021.06.21,2021년 1분기 보고서,121291967431,214982894986,-93690927555,0.006416621674354917,6160,0.3176470588235294
1967,DL이앤씨,375500,1524093,2021.06.21,2021년 1분기 보고서,3626126844607,3038201820440,587925024167,0.00728245271614728,132500,0.0995850622406639
1969,미코바이오메드,214610,1049167,2021.06.21,2021년 1분기 보고서,57695078170,13573801834,44121276336,-0.01041269224486498,15650,0.526829268292683
1971,자이언트스텝,289220,1264438,2021.06.21,2021년 1분기 보고서,26463369643,6572772985,19890596658,-0.019591684769854928,49850,0.5775316455696202
1973,에이치엘비,028300,199252,2021.06.21,2021년 1분기 보고서,170393966351,35989963772,134404002579,-0.005635956156013103,35050,-0.10586734693877552
1975,비디아이,148140,610490,2021.06.21,2021년 1분기 보고서,131451066799,177827232689,-46376165890,0.004274165342598912,4575,-0.3619246861924686
1977,DL건설,001880,128971,2021.06.21,2021년 1분기 보고서,1168928582274,741496354658,427432227616,0.005492541200590312,35900,0.02865329512893983
1979,초록뱀미디어,047820,299464,2021.06.21,2021년 1분기 보고서,73065560549,145778549152,-72712988603,0.00017769530140172016,2480,0.10714285714285714
1981,알체라,347860,1405451,2021.06.21,2021년 1분기 보고서,23859099958,2978625893,20880474065,-0.005941058838275564,32550,-0.07528409090909091
1983,LG생활건강,051900,356370,2021.06.21,2021년 1분기 보고서,1103049622047,978093749351,124955872696,-0.014660357673116665,1714000,0.09171974522292993
1985,클리노믹스,352770,1201970,2021.06.21,2021년 1분기 보고서,27295750940,2827172325,24468578615,-0.006188946852130985,15850,0.18726591760299627
1987,기아,000270,106641,2021.06.21,2021년 1분기 보고서,25968796000000,20182876000000,5785920000000,0.000784064576352989,87400,0.054282267792521106
1989,대호특수강,021040,166175,2021.06.21,2021년 1분기 보고서,88484591267,85190336300,3294254967,0.006869143558917016,911,0.11916461916461916
1991,동원수산,030720,118044,2021.06.21,2021년 1분기 보고서,48059456292,44247568174,3811888118,-0.0012934724501298058,9790,0.1112372304199773
1993,한양이엔지,045100,216762,2021.06.21,2021년 1분기 보고서,245167422062,145381899711,99785522351,0.0039918920740117814,18000,0.0
1995,유양디앤유,011690,144720,2021.06.21,2021년 1분기 보고서,80331578411,22189083666,58142494745,-0.00027027027027026626,2440,0.0
1997,현대에이치티,039010,255044,2021.06.21,2021년 1분기 보고서,60827657434,22366917088,38460740346,0.0009365709975928104,10050,-0.11061946902654868
1999,초록뱀컴퍼니,052300,349811,2021.06.21,2021년 1분기 보고서,31828880404,44621722211,-12792841807,-0.018853578128826844,1730,4.690789473684211
2001,하이브,352820,1204056,2021.06.21,2021년 1분기 보고서,945450991000,511204586000,434246405000,-0.013646178069673297,308000,0.2674897119341564
2003,현대중공업지주,267250,1205709,2021.06.21,2021년 1분기 보고서,536382013000,2450937061000,-1914555048000,0.0076364284069486785,70500,-0.758147512864494
2005,RF머트리얼즈,327260,1343665,2021.06.21,2021년 1분기 보고서,19451182697,11703868475,7747314222,-0.008259842151613028,32000,0.23076923076923078
2007,청보산업,013720,151605,2021.06.21,2021년 1분기 보고서,44697096141,56027564124,-11330467983,0.015536141285720598,22750,0.6545454545454545
2009,금호건설,002990,106313,2021.06.21,2021년 1분기 보고서,1518166909694,233077292657,1285089617037,-0.0031760594722806622,12750,0.2983706720977597
2011,LS전선아시아,229640,1093007,2021.06.21,2021년 1분기 보고서,30874810734,18874092983,12000717751,-0.009004360545453638,9400,0.2020460358056266
2013,코디,080530,308559,2021.06.21,2021년 1분기 보고서,68191744631,-36755558601,104947303232,-0.003665548186484062,2320,0.16290726817042606
2015,일정실업,008500,146542,2021.06.21,2021년 1분기 보고서,51410150228,21990454012,29419696216,-0.005629232034498747,19200,0.20376175548589343
2017,롯데정밀화학,004000,157681,2021.06.21,2021년 1분기 보고서,558637056047,229193609644,329443446403,0.005855149299154717,63300,0.07836456558773425
2019,진양홀딩스,100250,646732,2021.06.21,2021년 1분기 보고서,57592081824,32724864112,24867217712,-0.0030261868208980463,3280,0.11945392491467577
2021,삼화전기,009470,129271,2021.06.21,2021년 1분기 보고서,46869985623,68000513987,-21130528364,-0.0015931511682281778,33850,0.4222689075630252
2023,에이프로젠 KIC,007460,152385,2021.06.21,2021년 1분기 보고서,182467425815,277968429723,-95501003908,-0.00033707500413253085,2430,0.16826923076923078
2025,쌍용자동차,003620,138242,2021.06.21,2021년 1분기 보고서,1935199420910,-997799815527,2932999236437,0.0,2770,0.0
2027,티엘비,356860,920379,2021.06.21,2021년 1분기 보고서,64830926511,41107154522,23723771989,0.00461463286943361,36800,-0.12380952380952381
2029,대동,000490,109286,2021.06.21,2021년 1분기 보고서,415502696576,510797806794,-95295110218,-0.002339710293901788,11800,0.17412935323383086
2031,KH 필룩스,033180,193009,2021.06.21,2021년 1분기 보고서,127674321465,32859225559,94815095906,-0.006841067482232757,3385,-0.020260492040520984
2033,고려아연,010130,102858,2021.06.21,2021년 1분기 보고서,3652461783407,803384745059,2849077038348,0.00495295051648209,423500,0.03671970624235006
2035,대한광통신,010170,113261,2021.06.21,2021년 1분기 보고서,136326604890,118365809229,17960795661,-0.0037272764310426186,3325,0.0015060240963855422
2037,와이지-원,019210,139719,2021.06.21,2021년 1분기 보고서,301700411512,462752007584,-161051596072,-0.0007368427531193668,9500,0.18601747815230962
2039,현대위아,011210,106623,2021.06.21,2021년 1분기 보고서,3007943000000,2839549000000,168394000000,-0.015376548782485514,98600,0.2788586251621271
